3.wav
0,1.0936,1
1.0936,0.050167,2
1.1438,0.010033,1
1.1538,0.020067,2
1.1739,0.020067,1
1.194,0.010033,2
1.204,0.060201,1
1.2642,0.10033,1
1.3645,0.49164,2
1.8562,0.1505,2
2.0067,0.58194,1
2.5886,0.010033,2
2.5987,0.010033,1
2.6087,0.050167,2
2.6589,0.060201,1
2.7191,0.060201,2
2.7793,0.13043,2
2.9097,0.040134,1
2.9498,0.13043,2
3.0803,0.020067,1
3.1003,0.28094,2
3.3813,0.020067,1
3.4013,0.10033,2
3.5017,0.050167,1
3.5518,0.020067,2
3.5719,0.020067,1
3.592,0.060201,2
3.6522,0.45151,2
4.1037,0.020067,1
4.1237,1.1237,2
5.2475,0.14047,2
5.388,0.1204,2
5.5084,0.020067,1
5.5284,0.31104,2
5.8395,0.010033,1
5.8495,0.070234,2
5.9197,0.050167,1
5.9699,0.060201,2
6.0301,0.10033,1
6.1304,0.090301,2
6.2207,0.050167,1
6.2709,0.090301,2
6.3612,0.060201,1
6.4214,0.050167,2
6.4716,0.070234,1
6.5418,1.5452,2
8.087,0.090301,2
8.1773,0.050167,1
8.2274,0.55184,2
8.7793,0.010033,1
8.7893,0.43144,2
9.2207,0.020067,1
9.2408,0.28094,2
9.5217,0.020067,1
9.5418,0.10033,2
9.6421,0.1204,2
9.7625,0.050167,1
9.8127,0.1204,2
9.9331,0.040134,1
9.9732,0.51171,2
10.485,0.020067,1
10.505,0.060201,2
10.565,0.020067,1
10.585,0.080268,2
10.666,0.060201,1
10.726,0.13043,2
10.856,0.010033,1
10.866,0.080268,2
10.946,0.050167,1
10.997,0.050167,2
11.047,0.020067,1
11.067,0.55184,2
11.619,1.8462,2
13.465,1.5151,1
14.98,0,2
14.98,0,1
