13.wav
0,0.75251,1
0.75251,0.010033,2
0.76254,0.44147,1
1.204,0.25084,2
1.4548,0.25084,1
1.7057,0.020067,2
1.7258,0.010033,1
1.7358,0.010033,2
1.7458,2.7391,1
4.4849,0.080268,1
4.5652,0.11037,2
4.6756,1.0234,1
5.699,0.010033,2
5.709,1.204,1
6.913,0.010033,2
6.9231,0.060201,1
6.9833,0.010033,2
6.9933,0.2408,1
7.2341,0.050167,2
7.2843,0.13043,2
7.4147,1.214,1
8.6288,0.040134,2
8.6689,0.040134,2
8.709,0.010033,1
8.7191,0.010033,2
8.7291,0.010033,1
8.7391,0.010033,2
8.7492,0.050167,1
8.7993,0.010033,2
8.8094,0.010033,1
8.8194,0.040134,1
8.8595,0.090301,1
8.9498,0.040134,2
8.99,0.010033,1
9,0.010033,2
9.01,0.010033,1
9.0201,0.010033,2
9.0301,2.4281,1
11.458,0.060201,2
11.518,0.060201,1
11.579,0.1204,2
11.699,0.060201,1
11.759,0.010033,2
11.769,0.13043,1
11.9,0.050167,2
11.95,3.0301,1
14.98,0,2
14.98,0,1
