6.wav
0,0.46154,2
0.46154,0.010033,1
0.47157,0.050167,2
0.52174,0.10033,1
0.62207,0.010033,2
0.63211,0.080268,1
0.71237,0.020067,2
0.73244,0.96321,1
1.6957,0.020067,2
1.7157,1.7559,1
3.4716,0.010033,2
3.4816,0.060201,1
3.5418,0.070234,2
3.612,0.020067,1
3.6321,0.81271,2
4.4448,0.020067,1
4.4649,0.17057,2
4.6355,0.020067,1
4.6555,0.070234,2
4.7258,0.040134,1
4.7659,0.010033,2
4.7759,0.020067,1
4.796,0.010033,2
4.806,0.010033,1
4.8161,0.11037,2
4.9264,2.4983,1
7.4247,0.010033,2
7.4348,0.050167,1
7.4849,0.56187,2
8.0468,0.10033,2
8.1472,0.1505,1
8.2977,0.010033,2
8.3077,0.20067,1
8.5084,0.060201,2
8.5686,0.050167,1
8.6187,0.010033,2
8.6288,0.010033,1
8.6388,0.11037,2
8.7492,0.010033,1
8.7592,0.070234,2
8.8294,0.11037,1
8.9398,0.1204,2
9.0602,0.070234,2
9.1304,0.10033,1
9.2308,0.16054,2
9.3913,0.10033,1
9.4916,0.050167,2
9.5418,0.010033,1
9.5518,0.010033,2
9.5619,0.020067,1
9.5819,0.050167,2
9.6321,0.70234,1
10.334,0.040134,2
10.375,1.0836,1
11.458,0.060201,2
11.518,0.090301,1
11.609,0.020067,2
11.629,0.94314,1
12.572,0.010033,2
12.582,0.090301,1
12.672,0.16054,2
12.833,0.31104,1
13.144,0.13043,1
13.274,0.060201,2
13.334,0.020067,1
13.355,0.020067,2
13.375,0.060201,1
13.435,0.070234,2
13.505,0.17057,1
13.676,0.010033,2
13.686,0.080268,1
13.766,0.050167,2
13.816,0.22074,2
14.037,0.11037,1
14.147,0.020067,2
14.167,0.050167,1
14.217,0.76254,2
14.98,0,2
