15.wav
0,0.41137,2
0.41137,0.010033,1
0.4214,0.1204,2
0.54181,0.68227,1
1.2241,0.13043,2
1.3545,0.090301,1
1.4448,0.2107,2
1.6555,0.28094,2
1.9365,1.2542,1
3.1906,0.010033,2
3.2007,0.1204,1
3.3211,0.1204,1
3.4415,0.050167,2
3.4916,0.25084,1
3.7425,0.050167,2
3.7926,0.080268,1
3.8729,0.060201,2
3.9331,0.060201,1
3.9933,0.11037,2
4.1037,0.090301,1
4.194,0.040134,2
4.2341,0.050167,1
4.2843,0.090301,2
4.3746,0.63211,1
5.0067,0.040134,2
5.0468,0.57191,1
5.6187,0.090301,1
5.709,0.010033,2
5.7191,0.13043,1
5.8495,0.17057,1
6.0201,0.010033,2
6.0301,0.301,1
6.3311,0.040134,2
6.3712,0.060201,2
6.4314,1.1538,1
7.5853,0.060201,2
7.6455,0.010033,1
7.6555,0.010033,2
7.6656,0.14047,2
7.806,3.6923,1
11.498,0.050167,2
11.548,0.050167,1
11.599,0.25084,2
11.849,0.050167,1
11.9,0.301,1
12.201,0.010033,2
12.211,0.20067,1
12.411,0.020067,2
12.431,0.2709,1
12.702,0.050167,2
12.753,0.010033,1
12.763,0.010033,2
12.773,0.48161,1
13.254,0.13043,2
13.385,0.050167,1
13.435,0.040134,2
13.475,1.0134,1
14.488,0.020067,2
14.508,0.47157,1
14.98,0,2
14.98,0,1
