9.wav
0,1.4348,2
1.4348,0.050167,1
1.4849,1.6756,2
3.1605,0.070234,1
3.2308,0.040134,2
3.2709,0.35117,1
3.6221,2.3378,2
5.9599,0.020067,1
5.9799,0.090301,2
6.0702,0.31104,1
6.3813,0.050167,2
6.4314,0.090301,1
6.5217,0.060201,2
6.5819,0.060201,2
6.6421,0.010033,1
6.6522,0.10033,2
6.7525,0.11037,1
6.8629,0.3913,2
7.2542,0.090301,2
7.3445,0.11037,1
7.4548,0.010033,2
7.4649,0.2107,1
7.6756,0.070234,2
7.7458,0.060201,1
7.806,0.010033,2
7.8161,0.020067,1
7.8361,0.10033,2
7.9365,0.040134,1
7.9766,0.14047,2
8.1171,0.050167,1
8.1672,0.040134,2
8.2074,0.040134,1
8.2475,0.050167,2
8.2977,0.090301,2
8.388,0.010033,1
8.398,0.85284,1
9.2508,0.090301,1
9.3411,0.040134,2
9.3813,0.040134,1
9.4214,5.3679,2
14.789,0.19064,1
14.98,0,2
14.98,0,1
