21.wav
0,0.25084,1
0.25084,0.14047,2
0.3913,0.020067,1
0.41137,0.22074,2
0.63211,0.010033,1
0.64214,0.14047,2
0.78261,0.050167,1
0.83278,0.2408,2
1.0736,0.060201,1
1.1338,0.050167,2
1.1839,0.080268,1
1.2642,0.010033,2
1.2742,0.090301,1
1.3645,0.1806,2
1.5452,0.080268,1
1.6254,0.2709,2
1.8963,0.010033,1
1.9064,0.050167,2
1.9565,0.020067,1
1.9766,0.1204,2
2.097,1.1438,1
3.2408,0.4214,1
3.6622,0.020067,2
3.6823,0.060201,1
3.7425,0.020067,2
3.7625,0.20067,1
3.9632,0.050167,2
4.0134,0.010033,1
4.0234,0.22074,2
4.2441,1.0936,1
5.3378,0.060201,2
5.398,0.1806,1
5.5786,0.10033,2
5.6789,0.090301,1
5.7692,0.040134,1
5.8094,0.11037,2
5.9197,0.020067,1
5.9398,0.2107,2
6.1505,0.11037,1
6.2609,0.10033,2
6.3612,0.10033,1
6.4615,0.40134,2
6.8629,0.020067,1
6.8829,0.2107,2
7.0936,0.73244,1
7.8261,0.19064,2
8.0167,0.4214,1
8.4381,0.26087,2
8.699,0.20067,1
8.8997,0.010033,2
8.9097,0.1204,1
9.0301,0.14047,2
9.1706,0.14047,1
9.311,0.010033,2
9.3211,0.090301,1
9.4114,0.060201,2
9.4716,0.10033,1
9.5719,0.050167,1
9.6221,0.020067,2
9.6421,0.78261,1
10.425,0.19064,2
10.615,0.040134,1
10.656,0.090301,2
10.746,0.010033,1
10.756,0.010033,2
10.766,0.040134,1
10.806,0.40134,1
11.207,0.16054,2
11.368,0.10033,1
11.468,0.050167,2
11.518,0.11037,1
11.629,0.050167,2
11.679,0.301,1
11.98,0.010033,2
11.99,0.23077,1
12.221,0.060201,2
12.281,0.16054,1
12.441,0.020067,2
12.462,0.53177,1
12.993,0.10033,2
13.094,0.010033,1
13.104,0.020067,2
13.124,0.020067,1
13.144,0.010033,2
13.154,0.010033,1
13.164,0.51171,2
13.676,0.060201,1
13.736,0.040134,2
13.776,0.45151,1
14.227,0.1505,2
14.378,0.050167,1
14.428,0.080268,2
14.508,0.070234,1
14.579,0.040134,2
14.619,0.060201,1
14.679,0.13043,2
14.809,0.17057,1
14.98,0,2
14.98,0,1
