11.wav
0,1.194,1
1.194,0.010033,2
1.204,0.010033,1
1.214,0.050167,2
1.2642,0.040134,1
1.3043,0.060201,2
1.3645,0.010033,1
1.3746,0.010033,2
1.3846,0.010033,1
1.3946,0.050167,2
1.4448,0.010033,1
1.4548,0.010033,2
1.4649,0.28094,1
1.7458,0.090301,2
1.8361,0.090301,1
1.9264,0.48161,2
2.408,0.020067,1
2.4281,0.050167,2
2.4783,0.1806,1
2.6589,0.020067,2
2.6789,0.040134,1
2.7191,0.040134,2
2.7592,0.070234,1
2.8294,0.3913,2
3.2207,0.020067,1
3.2408,0.54181,2
3.7826,0.010033,1
3.7926,0.010033,2
3.8027,0.020067,1
3.8227,0.020067,2
3.8428,0.040134,1
3.8829,0.75251,2
4.6355,0.040134,2
4.6756,0.16054,1
4.8361,0.17057,1
5.0067,0.070234,2
5.0769,0.010033,1
5.087,0.080268,2
5.1672,0.040134,1
5.2074,0.32107,2
5.5284,0.060201,1
5.5886,0.16054,2
5.7492,0.010033,1
5.7592,0.040134,1
5.7993,0.060201,2
5.8595,0.93311,1
6.7926,0.020067,2
6.8127,1.0736,1
7.8863,0.050167,2
7.9365,0.16054,2
8.097,0.010033,1
8.107,0.020067,2
8.1271,0.010033,1
8.1371,0.070234,2
8.2074,0.050167,1
8.2575,0.070234,2
8.3278,0.010033,1
8.3378,0.040134,1
8.3779,0.77258,2
9.1505,0.2408,1
9.3913,0.010033,2
9.4013,0.070234,1
9.4716,0.060201,2
9.5318,0.040134,1
9.5719,0.14047,2
9.7124,0.010033,1
9.7224,0.44147,2
10.164,0.010033,1
10.174,0.29097,2
10.465,0.020067,1
10.485,0.070234,2
10.555,0.10033,1
10.656,0.050167,2
10.706,0.301,1
11.007,0.020067,2
11.027,0.1806,1
11.207,0.020067,2
11.227,0.2408,1
11.468,0.010033,2
11.478,0.26087,1
11.739,0.10033,2
11.839,0.050167,1
11.89,0.080268,1
11.97,0.010033,2
11.98,0.010033,1
11.99,0.1204,2
12.11,0.060201,1
12.171,0.46154,2
12.632,0.13043,1
12.763,0.010033,2
12.773,0.050167,1
12.823,0.3913,2
13.214,0.020067,1
13.234,0.050167,2
13.284,0.070234,2
13.355,0.040134,1
13.395,0.10033,2
13.495,0.88294,1
14.378,0.14047,1
14.518,0.080268,2
14.599,0.080268,1
14.679,0.020067,2
14.699,0.28094,1
14.98,0,2
14.98,0,1
