13.wav
0,0.23077,1
0.23077,0.14047,2
0.37124,0.29097,1
0.66221,0.010033,2
0.67224,0.010033,1
0.68227,0.85284,2
1.5351,0.050167,1
1.5853,0.050167,2
1.6355,1.204,2
2.8395,0.46154,1
3.301,0.010033,2
3.311,0.050167,1
3.3612,1.3746,2
4.7358,0.010033,1
4.7458,0.34114,2
5.087,0.060201,1
5.1472,0.010033,2
5.1572,0.020067,1
5.1773,0.050167,2
5.2274,0.13043,1
5.3579,0.1505,1
5.5084,0.16054,2
5.6689,0.020067,1
5.689,0.040134,2
5.7291,0.14047,1
5.8696,0.020067,2
5.8896,0.22074,1
6.1104,0.020067,2
6.1304,0.020067,1
6.1505,0.080268,2
6.2308,0.040134,1
6.2709,0.070234,2
6.3411,0.10033,1
6.4415,0.070234,1
6.5117,0.040134,1
6.5518,0.010033,2
6.5619,0.070234,1
6.6321,0.040134,2
6.6722,0.060201,1
6.7324,0.020067,2
6.7525,0.23077,1
6.9833,0.2408,1
7.2241,0.040134,1
7.2642,0.020067,2
7.2843,0.070234,1
7.3545,0.070234,2
7.4247,0.020067,1
7.4448,0.11037,2
7.5552,0.020067,1
7.5753,0.23077,2
7.806,0.020067,1
7.8261,0.050167,2
7.8763,0.040134,2
7.9164,0.010033,1
7.9264,0.020067,2
7.9465,0.090301,1
8.0368,0.060201,2
8.097,0.010033,1
8.107,0.040134,2
8.1472,0.050167,1
8.1973,0.040134,2
8.2375,0.040134,1
8.2776,0.070234,2
8.3478,0.010033,1
8.3579,0.13043,2
8.4883,0.040134,1
8.5284,0.050167,2
8.5786,0.090301,1
8.6689,0.010033,2
8.6789,0.11037,1
8.7893,0.14047,1
8.9298,0.080268,2
9.01,0.060201,1
9.0702,0.070234,2
9.1405,0.010033,1
9.1505,0.080268,1
9.2308,0.070234,2
9.301,0.17057,2
9.4716,0.020067,1
9.4916,0.13043,2
9.6221,0.22074,1
9.8428,0.040134,2
9.8829,0.050167,2
9.9331,0.010033,1
9.9431,0.010033,2
9.9532,0.060201,1
10.013,0.1204,1
10.134,0.010033,2
10.144,0.010033,1
10.154,0.040134,2
10.194,0.2709,1
10.465,0.060201,2
10.525,0.010033,1
10.535,0.080268,2
10.615,0.040134,1
10.656,0.1204,2
10.776,0.040134,1
10.816,0.40134,2
11.217,0.1505,1
11.368,0.010033,2
11.378,0.1505,1
11.528,0.010033,2
11.538,0.10033,1
11.639,0.040134,2
11.679,0.020067,1
11.699,0.10033,2
11.799,0.020067,1
11.819,0.090301,2
11.91,0.020067,1
11.93,0.13043,2
12.06,0.010033,1
12.07,0.010033,2
12.08,0.070234,2
12.151,0.040134,1
12.191,0.1806,2
12.371,1.6856,1
14.057,0.26087,2
14.318,0.040134,1
14.358,0.060201,2
14.418,0.020067,1
14.438,0.040134,2
14.478,0.060201,1
14.538,0.10033,2
14.639,0.2408,1
14.88,0.040134,2
14.92,0.060201,1
14.98,0,2
14.98,0,1
