12.wav
0,0.40134,2
0.40134,0.34114,1
0.74247,0.080268,1
0.82274,0.86288,2
1.6856,0.14047,2
1.8261,0.020067,1
1.8462,0.10033,2
1.9465,0.040134,1
1.9866,0.16054,2
2.1472,0.35117,1
2.4983,0.72241,2
3.2207,0.020067,1
3.2408,0.11037,2
3.3512,0.010033,1
3.3612,0.49164,2
3.8528,0.040134,1
3.893,0.17057,2
4.0635,0.010033,1
4.0736,0.070234,2
4.1438,0.020067,1
4.1639,0.060201,2
4.2241,0.17057,1
4.3946,0.050167,2
4.4448,0.11037,1
4.5552,0.070234,1
4.6254,0.060201,2
4.6856,0.1204,1
4.806,0.11037,2
4.9164,0.040134,1
4.9565,0.070234,2
5.0268,0.050167,1
5.0769,0.29097,2
5.3679,0.050167,1
5.4181,0.10033,2
5.5184,0.010033,1
5.5284,1.1137,2
6.6421,0.050167,1
6.6923,0.11037,1
6.8027,0.92308,2
7.7258,0.010033,1
7.7358,1.2742,2
9.01,0.23077,2
9.2408,0.070234,1
9.311,0.050167,2
9.3612,0.11037,1
9.4716,0.060201,2
9.5318,0.060201,1
9.592,0.060201,2
9.6522,0.050167,2
9.7023,0.29097,1
9.9933,0.52174,2
10.515,0.1204,2
10.635,0.25084,1
10.886,0.010033,2
10.896,0.19064,1
11.087,0.040134,2
11.127,0.060201,1
11.187,0.11037,1
11.298,0.070234,2
11.368,0.10033,1
11.468,0.010033,2
11.478,0.070234,1
11.548,0.71237,2
12.261,0.090301,2
12.351,0.20067,1
12.552,0.020067,2
12.572,0.040134,1
12.612,0.020067,2
12.632,0.010033,1
12.642,0.010033,2
12.652,0.060201,1
12.712,0.29097,2
13.003,0.090301,2
13.094,0.010033,1
13.104,0.010033,2
13.114,0.050167,1
13.164,0.85284,2
14.017,0.010033,1
14.027,0.50167,2
14.528,0.13043,2
14.659,0.060201,1
14.719,0.1204,2
14.839,0.020067,1
14.86,0.080268,2
14.94,0.040134,1
14.98,0,2
14.98,0,1
