18.wav
0,0.050167,1
0.050167,0.10033,2
0.1505,0.050167,1
0.20067,0.38127,2
0.58194,0.010033,1
0.59197,0.34114,2
0.93311,0.020067,1
0.95318,0.080268,2
1.0334,0.050167,1
1.0836,0.32107,2
1.4047,0.090301,1
1.495,0.010033,2
1.505,0.19064,1
1.6957,0.070234,2
1.7659,0.040134,1
1.806,0.37124,2
2.1773,0.040134,1
2.2174,0.040134,2
2.2575,0.52174,1
2.7793,0.050167,2
2.8294,0.68227,2
3.5117,0.14047,2
3.6522,0.040134,1
3.6923,0.10033,2
3.7926,0.060201,1
3.8528,0.48161,2
4.3344,0.020067,1
4.3545,0.32107,2
4.6756,0.090301,2
4.7659,0.73244,1
5.4983,0.050167,2
5.5485,0.010033,1
5.5585,0.34114,2
5.8997,0.010033,1
5.9097,0.010033,2
5.9197,0.010033,1
5.9298,0.040134,2
5.9699,0.020067,1
5.99,1.6555,2
7.6455,0.31104,1
7.9565,0.040134,2
7.9967,0.050167,1
8.0468,0.25084,2
8.2977,0.010033,1
8.3077,0.41137,2
8.7191,0.63211,1
9.3512,0.010033,2
9.3612,0.060201,1
9.4214,0.56187,2
9.9833,0.88294,1
10.866,0.040134,2
10.906,0.020067,1
10.926,0.050167,2
10.977,0.060201,1
11.037,0.070234,2
11.107,0.040134,1
11.147,0.050167,2
11.197,0.020067,1
11.217,0.070234,2
11.288,0.020067,1
11.308,0.10033,2
11.408,0.26087,1
11.669,0.010033,2
11.679,0.020067,1
11.699,0.67224,2
12.371,0.050167,1
12.421,0.080268,2
12.502,0.040134,1
12.542,0.28094,2
12.823,0.090301,2
12.913,0.22074,1
13.134,0.020067,2
13.154,0.060201,1
13.214,0.050167,2
13.264,0.040134,1
13.304,0.070234,2
13.375,0.16054,1
13.535,0.080268,2
13.615,0.080268,1
13.696,0.040134,2
13.736,0.050167,1
13.786,0.070234,2
13.856,0.11037,1
13.967,0.13043,1
14.097,0.10033,2
14.197,0.070234,1
14.268,0.020067,2
14.288,0.070234,1
14.358,0.54181,2
14.9,0.010033,1
14.91,0.070234,2
14.98,0,2
