5.wav
0,0.16054,1
0.16054,0.010033,2
0.17057,0.020067,1
0.19064,0.020067,2
0.2107,0.050167,1
0.26087,1.9967,2
2.2575,0.020067,1
2.2776,0.070234,2
2.3478,0.040134,1
2.388,0.62207,2
3.01,0.020067,1
3.0301,0.1505,2
3.1806,0.010033,1
3.1906,2.9699,2
6.1605,0.060201,1
6.2207,0.010033,2
6.2308,0.020067,1
6.2508,0.94314,2
7.194,0.040134,1
7.2341,0.13043,2
7.3645,0.010033,1
7.3746,1.6054,2
8.9799,0.060201,1
9.0401,0.020067,2
9.0602,0.16054,1
9.2207,0.1204,2
9.3411,0.040134,1
9.3813,0.070234,2
9.4515,0.040134,1
9.4916,0.050167,2
9.5418,0.31104,1
9.8528,0.20067,2
10.054,0.040134,1
10.094,3.6522,2
13.746,0.010033,1
13.756,0.020067,2
13.776,0.020067,1
13.796,1.1839,2
14.98,0,2
