11.wav
0,0.51171,1
0.51171,0.010033,2
0.52174,0.11037,1
0.63211,0.43144,1
1.0635,0.13043,1
1.194,0.47157,1
1.6656,0.010033,2
1.6756,0.040134,2
1.7157,0.010033,1
1.7258,0.010033,2
1.7358,0.3612,1
2.097,0.53177,2
2.6288,0.020067,1
2.6488,0.020067,2
2.6689,0.010033,1
2.6789,0.020067,2
2.699,0.020067,1
2.7191,0.17057,1
2.8896,0.090301,1
2.9799,0.2408,2
3.2207,0.040134,1
3.2609,0.090301,2
3.3512,0.35117,1
3.7023,0.31104,1
4.0134,0.61204,2
4.6254,0.3311,1
4.9565,0.060201,2
5.0167,0.040134,1
5.0569,0.3612,2
5.4181,0.1505,2
5.5686,0.60201,1
6.1706,0.010033,2
6.1806,0.20067,1
6.3813,0.40134,1
6.7826,0.040134,2
6.8227,0.040134,2
6.8629,0.23077,1
7.0936,0.020067,2
7.1137,0.020067,1
7.1338,0.010033,2
7.1438,0.020067,1
7.1639,0.080268,2
7.2441,0.020067,1
7.2642,0.010033,2
7.2742,0.050167,1
7.3244,0.010033,2
7.3344,0.020067,1
7.3545,0.040134,2
7.3946,0.080268,1
7.4749,0.010033,2
7.4849,0.10033,1
7.5853,0.020067,2
7.6054,0.53177,1
8.1371,0.050167,2
8.1873,0.58194,1
8.7692,0.22074,2
8.99,0.090301,1
9.0803,0.070234,2
9.1505,0.010033,1
9.1605,0.020067,2
9.1806,0.14047,1
9.3211,0.050167,2
9.3712,0.050167,1
9.4214,0.090301,2
9.5117,0.050167,1
9.5619,0.31104,1
9.8729,0.77258,2
10.645,0.050167,1
10.696,0.090301,2
10.786,0.22074,1
11.007,0.050167,2
11.057,0.34114,1
11.398,0.38127,2
11.779,0.050167,1
11.829,0.060201,2
11.89,0.2107,1
12.1,0.1204,2
12.221,0.13043,2
12.351,0.13043,2
12.482,0.050167,1
12.532,0.080268,2
12.612,0.35117,1
12.963,0.070234,1
13.033,0.060201,2
13.094,0.010033,1
13.104,0.020067,2
13.124,0.010033,1
13.134,0.14047,2
13.274,0.050167,1
13.324,0.010033,2
13.334,0.010033,1
13.344,0.010033,2
13.355,0.040134,1
13.395,0.13043,2
13.525,0.040134,1
13.565,0.070234,2
13.635,0.13043,1
13.766,0.050167,2
13.816,0.050167,1
13.866,0.060201,2
13.926,0.090301,2
14.017,0.050167,1
14.067,0.020067,2
14.087,0.010033,1
14.097,0.26087,1
14.358,0.010033,2
14.368,0.080268,1
14.448,0.51171,2
14.96,0.010033,1
14.97,0.010033,2
14.98,0,2
