19.wav
0,0.20067,1
0.20067,1.5552,2
1.7559,0.1204,2
1.8763,0.080268,1
1.9565,1.0134,2
2.9699,0.020067,1
2.99,1.6856,2
4.6756,0.010033,1
4.6856,0.16054,2
4.8462,0.11037,1
4.9565,0.46154,2
5.4181,0.020067,1
5.4381,0.010033,2
5.4482,0.010033,1
5.4582,0.28094,2
5.7391,0.080268,1
5.8194,0.080268,2
5.8997,0.010033,1
5.9097,0.050167,2
5.9599,0.13043,2
6.0903,0.010033,1
6.1003,0.11037,2
6.2107,0.50167,2
6.7124,0.020067,1
6.7324,0.090301,2
6.8227,0.1505,1
6.9732,0.62207,2
7.5953,0.14047,2
7.7358,0.040134,1
7.7759,0.31104,2
8.087,0.010033,1
8.097,0.66221,2
8.7592,0.020067,1
8.7793,0.76254,2
9.5418,0.17057,2
9.7124,0.010033,1
9.7224,0.89298,2
10.615,0.020067,1
10.635,0.10033,2
10.736,0.010033,1
10.746,0.010033,2
10.756,0.16054,1
10.916,0.040134,2
10.957,0.080268,1
11.037,3.9431,2
14.98,0,2
